,vis_type,task,mark,resp
3125,line,range,Line,1
3126,line,trend,Bound,1
3127,line,trend,Bound,1
3128,line,compare,Color,1
3129,line,compare,Color,0
3130,scatter,retrieve,Color,1
3131,scatter,retrieve,Color,1
3132,scatter,filter,Shade,0
3133,scatter,filter,Shade,1
3134,scatter,range,Mark,1
3135,scatter,range,Mark,1
3136,scatter,trend,Opacity,1
3137,scatter,trend,Opacity,1
3138,scatter,compare,Color,1
3139,scatter,compare,Color,1
3140,bar,retrieve,Opacity,1
3141,bar,retrieve,Opacity,1
3142,bar,filter,Color,1
3143,bar,filter,Color,1
3144,bar,range,Color,1
3145,bar,range,Color,1
3146,bar,trend,Line,1
3147,bar,trend,Line,1
3148,bar,compare,Text,1
3149,bar,compare,Text,1
3150,line,retrieve,Color,1
3151,line,retrieve,Color,1
3152,line,filter,Line,1
3153,line,filter,Line,1
3154,line,range,Opacity,1
3155,line,range,Opacity,1
3156,line,trend,Line,1
3157,line,trend,Line,1
3158,line,compare,Opacity,1
3159,line,compare,Opacity,1
3160,scatter,retrieve,Bound,1
3161,scatter,retrieve,Bound,1
3162,scatter,filter,Color,0
3163,scatter,filter,Color,1
3164,scatter,range,Color,1
3165,scatter,range,Color,1
3166,scatter,trend,Text,1
3167,scatter,trend,Text,1
3168,scatter,compare,Opacity,1
3169,scatter,compare,Opacity,1
3170,bar,retrieve,Line,0
3171,bar,retrieve,Line,1
3172,bar,filter,Shade,0
3173,bar,filter,Shade,0
3174,bar,range,Line,1
3175,bar,range,Line,0
3176,bar,trend,Line,0
3177,bar,trend,Line,0
3178,bar,compare,Color,1
3179,bar,compare,Color,1
3180,line,retrieve,Opacity,0
3181,line,retrieve,Opacity,0
3182,line,filter,Opacity,1
3183,line,filter,Opacity,1
3184,line,range,Color,1
3185,line,range,Color,1
3186,line,trend,Mark,1
3187,line,trend,Mark,0
3188,line,compare,Text,1
3189,line,compare,Text,0
3190,scatter,retrieve,Color,0
3191,scatter,retrieve,Color,0
3192,scatter,filter,Shade,0
3193,scatter,filter,Shade,1
3194,scatter,range,Mark,1
3195,scatter,range,Mark,0
3196,scatter,trend,Shade,1
3197,scatter,trend,Shade,0
3198,scatter,compare,Text,0
3199,scatter,compare,Text,1
3200,bar,retrieve,Color,1
3201,bar,retrieve,Color,1
3202,bar,filter,Opacity,0
3203,bar,filter,Opacity,0
3204,bar,range,Line,1
3205,bar,range,Line,1
3206,bar,trend,Line,1
3207,bar,trend,Line,1
3208,bar,compare,Text,1
3209,bar,compare,Text,0
3210,line,retrieve,Bound,1
3211,line,retrieve,Bound,0
3212,line,filter,Color,0
3213,line,filter,Color,1
3214,line,range,Opacity,0
3215,line,range,Opacity,0
3216,line,trend,Line,1
3217,line,trend,Line,1
3218,line,compare,Color,0
3219,line,compare,Color,1
3220,scatter,retrieve,Bound,0
3221,scatter,retrieve,Bound,0
3222,scatter,filter,Shade,0
3223,scatter,filter,Shade,0
3224,scatter,range,Opacity,1
3225,scatter,range,Opacity,0
3226,scatter,trend,Bound,1
3227,scatter,trend,Bound,1
3228,scatter,compare,Mark,1
3229,scatter,compare,Mark,1
3230,bar,retrieve,Opacity,0
3231,bar,retrieve,Opacity,0
3232,bar,filter,Line,1
3233,bar,filter,Line,1
3234,bar,range,Mark,0
3235,bar,range,Mark,0
3236,bar,trend,Bound,0
3237,bar,trend,Bound,1
3238,bar,compare,Color,1
3239,bar,compare,Color,1
3240,line,retrieve,Color,1
3241,line,retrieve,Color,0
3242,line,filter,Opacity,1
3243,line,filter,Opacity,1
3244,line,range,Line,0
3245,line,range,Line,0
3246,line,trend,Shade,1
3247,line,trend,Shade,1
3248,line,compare,Text,1
3249,line,compare,Text,0
3250,scatter,retrieve,Opacity,0
3251,scatter,retrieve,Opacity,0
3252,scatter,filter,Shade,0
3253,scatter,filter,Shade,1
3254,scatter,range,Mark,0
3255,scatter,range,Mark,1
3256,scatter,trend,Color,1
3257,scatter,trend,Color,1
3258,scatter,compare,Color,1
3259,scatter,compare,Color,1
3260,bar,retrieve,Shade,0
3261,bar,retrieve,Shade,1
3262,bar,filter,Bound,1
3263,bar,filter,Bound,1
3264,bar,range,Opacity,1
3265,bar,range,Opacity,1
3266,bar,trend,Mark,1
3267,bar,trend,Mark,1
3268,bar,compare,Mark,1
3269,bar,compare,Mark,1
3270,line,retrieve,Color,1
3271,line,retrieve,Color,1
3272,line,filter,Opacity,1
3273,line,filter,Opacity,0
3274,line,range,Opacity,1
3275,line,range,Opacity,0
3276,line,trend,Shade,1
3277,line,trend,Shade,1
3278,line,compare,Mark,0
3279,line,compare,Mark,0
3280,scatter,retrieve,Shade,1
3281,scatter,retrieve,Shade,1
3282,scatter,filter,Bound,1
3283,scatter,filter,Bound,1
3284,scatter,range,Mark,1
3285,scatter,range,Mark,1
3286,scatter,trend,Opacity,1
3287,scatter,trend,Opacity,1
3288,scatter,compare,Mark,0
3289,scatter,compare,Mark,0
3290,bar,retrieve,Color,1
3291,bar,retrieve,Color,1
3292,bar,filter,Shade,1
3293,bar,filter,Shade,1
3294,bar,range,Opacity,1
3295,bar,range,Opacity,0
3296,bar,trend,Bound,0
3297,bar,trend,Bound,0
3298,bar,compare,Color,1
3299,bar,compare,Color,1
3300,line,retrieve,Opacity,1
3301,line,retrieve,Opacity,1
3302,line,filter,Bound,1
3303,line,filter,Bound,1
3304,line,range,Opacity,0
3305,line,range,Opacity,0
3306,line,trend,Shade,1
3307,line,trend,Shade,1
3308,line,compare,Text,0
3309,line,compare,Text,1
3310,scatter,retrieve,Line,0
3311,scatter,retrieve,Line,0
3312,scatter,filter,Color,0
3313,scatter,filter,Color,1
3314,scatter,range,Line,1
3315,scatter,range,Line,0
3316,scatter,trend,Shade,1
3317,scatter,trend,Shade,0
3318,scatter,compare,Mark,1
3319,scatter,compare,Mark,1
3320,bar,retrieve,Color,0
3321,bar,retrieve,Color,0
3322,bar,filter,Shade,0
3323,bar,filter,Shade,0
3324,bar,range,Mark,1
3325,bar,range,Mark,1
3326,bar,trend,Text,1
3327,bar,trend,Text,1
3328,bar,compare,Color,1
3329,bar,compare,Color,1
3330,line,retrieve,Bound,1
3331,line,retrieve,Bound,1
3332,line,filter,Bound,1
3333,line,filter,Bound,1
3334,line,range,Text,1
3335,line,range,Text,1
3336,line,trend,Color,1
3337,line,trend,Color,1
3338,line,compare,Opacity,1
3339,line,compare,Opacity,1
3340,scatter,retrieve,Shade,0
3341,scatter,retrieve,Shade,1
3342,scatter,filter,Line,0
3343,scatter,filter,Line,0
3344,scatter,range,Mark,1
3345,scatter,range,Mark,1
3346,scatter,trend,Shade,1
3347,scatter,trend,Shade,1
3348,scatter,compare,Mark,0
3349,scatter,compare,Mark,1
3350,bar,retrieve,Shade,1
3351,bar,retrieve,Shade,1
3352,bar,filter,Line,1
3353,bar,filter,Line,1
3354,bar,range,Opacity,1
3355,bar,range,Opacity,1
3356,bar,trend,Opacity,1
3357,bar,trend,Opacity,1
3358,bar,compare,Opacity,1
3359,bar,compare,Opacity,1
3360,line,retrieve,Color,1
3361,line,retrieve,Color,0
3362,line,filter,Line,1
3363,line,filter,Line,0
3364,line,range,Opacity,1
3365,line,range,Opacity,1
3366,line,trend,Line,1
3367,line,trend,Line,1
3368,line,compare,Opacity,1
3369,line,compare,Opacity,1
3370,scatter,retrieve,Opacity,1
3371,scatter,retrieve,Opacity,1
3372,scatter,filter,Line,1
3373,scatter,filter,Line,0
3374,scatter,range,Opacity,1
3375,scatter,range,Opacity,1
3376,scatter,trend,Shade,1
3377,scatter,trend,Shade,1
3378,scatter,compare,Color,1
3379,scatter,compare,Color,1
3380,bar,retrieve,Shade,1
3381,bar,retrieve,Shade,1
3382,bar,filter,Opacity,0
3383,bar,filter,Opacity,0
3384,bar,range,Color,1
3385,bar,range,Color,0
3386,bar,trend,Bound,1
3387,bar,trend,Bound,1
3388,bar,compare,Opacity,1
3389,bar,compare,Opacity,1
3390,line,retrieve,Shade,0
3391,line,retrieve,Shade,1
3392,line,filter,Line,1
3393,line,filter,Line,0
3394,line,range,Color,0
3395,line,range,Color,1
3396,line,trend,Shade,1
3397,line,trend,Shade,0
3398,line,compare,Mark,1
3399,line,compare,Mark,1
3400,scatter,retrieve,Color,1
3401,scatter,retrieve,Color,1
3402,scatter,filter,Color,1
3403,scatter,filter,Color,1
3404,scatter,range,Opacity,1
3405,scatter,range,Opacity,1
3406,scatter,trend,Mark,1
3407,scatter,trend,Mark,0
3408,scatter,compare,Mark,1
3409,scatter,compare,Mark,1
3410,bar,retrieve,Shade,1
3411,bar,retrieve,Shade,0
3412,bar,filter,Color,0
3413,bar,filter,Color,1
3414,bar,range,Line,0
3415,bar,range,Line,0
3416,bar,trend,Mark,1
3417,bar,trend,Mark,0
3418,bar,compare,Text,1
3419,bar,compare,Text,0
3420,line,retrieve,Shade,0
3421,line,retrieve,Shade,1
3422,line,filter,Opacity,1
3423,line,filter,Opacity,0
3424,line,range,Opacity,0
3425,line,range,Opacity,1
3426,line,trend,Line,0
3427,line,trend,Line,0
3428,line,compare,Color,0
3429,line,compare,Color,1
3430,scatter,retrieve,Shade,0
3431,scatter,retrieve,Shade,0
3432,scatter,filter,Bound,1
3433,scatter,filter,Bound,0
3434,scatter,range,Opacity,0
3435,scatter,range,Opacity,1
3436,scatter,trend,Shade,0
3437,scatter,trend,Shade,1
3438,scatter,compare,Opacity,0
3439,scatter,compare,Opacity,0
3440,bar,retrieve,Opacity,0
3441,bar,retrieve,Opacity,0
3442,bar,filter,Opacity,1
3443,bar,filter,Opacity,1
3444,bar,range,Opacity,0
3445,bar,range,Opacity,0
3446,bar,trend,Opacity,1
3447,bar,trend,Opacity,1
3448,bar,compare,Opacity,1
3449,bar,compare,Opacity,1
3450,line,retrieve,Opacity,1
3451,line,retrieve,Opacity,0
3452,line,filter,Color,1
3453,line,filter,Color,1
3454,line,range,Color,1
3455,line,range,Color,0
3456,line,trend,Shade,1
3457,line,trend,Shade,1
3458,line,compare,Text,1
3459,line,compare,Text,0
3460,scatter,retrieve,Opacity,0
3461,scatter,retrieve,Opacity,1
3462,scatter,filter,Opacity,1
3463,scatter,filter,Opacity,1
3464,scatter,range,Text,1
3465,scatter,range,Text,1
3466,scatter,trend,Bound,1
3467,scatter,trend,Bound,1
3468,scatter,compare,Mark,1
3469,scatter,compare,Mark,1
3470,bar,retrieve,Opacity,1
3471,bar,retrieve,Opacity,0
3472,bar,filter,Bound,1
3473,bar,filter,Bound,0
3474,bar,range,Line,0
3475,bar,range,Line,1
3476,bar,trend,Line,1
3477,bar,trend,Line,1
3478,bar,compare,Text,1
3479,bar,compare,Text,1
3480,line,retrieve,Color,1
3481,line,retrieve,Color,1
3482,line,filter,Shade,0
3483,line,filter,Shade,0
3484,line,range,Line,0
3485,line,range,Line,1
3486,line,trend,Mark,1
3487,line,trend,Mark,1
3488,line,compare,Mark,1
3489,line,compare,Mark,0
3490,scatter,retrieve,Bound,0
3491,scatter,retrieve,Bound,1
3492,scatter,filter,Opacity,0
3493,scatter,filter,Opacity,1
3494,scatter,range,Line,0
3495,scatter,range,Line,0
3496,scatter,trend,Line,1
3497,scatter,trend,Line,1
3498,scatter,compare,Text,0
3499,scatter,compare,Text,1
3500,bar,retrieve,Color,1
3501,bar,retrieve,Color,0
3502,bar,filter,Opacity,1
3503,bar,filter,Opacity,0
3504,bar,range,Mark,1
3505,bar,range,Mark,0
3506,bar,trend,Opacity,0
3507,bar,trend,Opacity,1
3508,bar,compare,Color,1
3509,bar,compare,Color,0
3510,line,retrieve,Bound,1
3511,line,retrieve,Bound,0
3512,line,filter,Shade,1
3513,line,filter,Shade,0
3514,line,range,Color,1
3515,line,range,Color,1
3516,line,trend,Bound,1
3517,line,trend,Bound,1
3518,line,compare,Color,1
3519,line,compare,Color,1
3520,scatter,retrieve,Line,1
3521,scatter,retrieve,Line,1
3522,scatter,filter,Line,0
3523,scatter,filter,Line,1
3524,scatter,range,Text,0
3525,scatter,range,Text,0
3526,scatter,trend,Line,1
3527,scatter,trend,Line,1
3528,scatter,compare,Opacity,0
3529,scatter,compare,Opacity,1
3530,bar,retrieve,Line,1
3531,bar,retrieve,Line,0
3532,bar,filter,Line,1
3533,bar,filter,Line,1
3534,bar,range,Line,0
3535,bar,range,Line,1
3536,bar,trend,Shade,0
3537,bar,trend,Shade,1
3538,bar,compare,Color,1
3539,bar,compare,Color,1
3540,line,retrieve,Opacity,0
3541,line,retrieve,Opacity,0
3542,line,filter,Line,0
3543,line,filter,Line,1
3544,line,range,Mark,1
3545,line,range,Mark,1
3546,line,trend,Text,1
3547,line,trend,Text,0
3548,line,compare,Color,0
3549,line,compare,Color,1
3550,scatter,retrieve,Shade,1
3551,scatter,retrieve,Shade,0
3552,scatter,filter,Shade,1
3553,scatter,filter,Shade,1
3554,scatter,range,Opacity,1
3555,scatter,range,Opacity,0
3556,scatter,trend,Opacity,1
3557,scatter,trend,Opacity,0
3558,scatter,compare,Color,1
3559,scatter,compare,Color,1
3560,bar,retrieve,Bound,0
3561,bar,retrieve,Bound,1
3562,bar,filter,Line,1
3563,bar,filter,Line,1
3564,bar,range,Opacity,1
3565,bar,range,Opacity,1
3566,bar,trend,Mark,1
3567,bar,trend,Mark,1
3568,bar,compare,Text,1
3569,bar,compare,Text,1
3570,line,retrieve,Bound,1
3571,line,retrieve,Bound,0
3572,line,filter,Bound,1
3573,line,filter,Bound,0
3574,line,range,Text,1
3575,line,range,Text,1
3576,line,trend,Bound,1
3577,line,trend,Bound,1
3578,line,compare,Color,1
3579,line,compare,Color,0
3580,scatter,retrieve,Line,0
3581,scatter,retrieve,Line,1
3582,scatter,filter,Color,0
3583,scatter,filter,Color,0
3584,scatter,range,Color,1
3585,scatter,range,Color,1
3586,scatter,trend,Opacity,0
3587,scatter,trend,Opacity,1
3588,scatter,compare,Mark,0
3589,scatter,compare,Mark,1
3590,bar,retrieve,Opacity,0
3591,bar,retrieve,Opacity,1
3592,bar,filter,Line,0
3593,bar,filter,Line,0
3594,bar,range,Color,1
3595,bar,range,Color,1
3596,bar,trend,Bound,1
3597,bar,trend,Bound,1
3598,bar,compare,Opacity,1
3599,bar,compare,Opacity,1
3600,line,retrieve,Line,1
3601,line,retrieve,Line,1
3602,line,filter,Color,0
3603,line,filter,Color,1
3604,line,range,Opacity,1
3605,line,range,Opacity,0
3606,line,trend,Bound,1
3607,line,trend,Bound,1
3608,line,compare,Color,0
3609,line,compare,Color,1
3610,scatter,retrieve,Color,1
3611,scatter,retrieve,Color,0
3612,scatter,filter,Line,1
3613,scatter,filter,Line,1
3614,scatter,range,Mark,0
3615,scatter,range,Mark,1
3616,scatter,trend,Text,1
3617,scatter,trend,Text,1
3618,scatter,compare,Text,0
3619,scatter,compare,Text,1
3620,bar,retrieve,Opacity,0
3621,bar,retrieve,Opacity,0
3622,bar,retrieve,Color,1
3623,bar,retrieve,Color,1
3624,bar,filter,Line,1
3625,bar,filter,Line,0
3626,bar,range,Text,1
3627,bar,range,Text,0
3628,bar,trend,Color,0
3629,bar,trend,Color,1
3630,bar,compare,Mark,0
3631,bar,compare,Mark,0
3632,line,retrieve,Color,0
3633,line,retrieve,Color,1
3634,line,filter,Shade,1
3635,line,filter,Shade,1
3636,line,range,Mark,1
3637,line,range,Mark,1
3638,line,trend,Mark,1
3639,line,trend,Mark,0
3640,line,compare,Mark,1
3641,line,compare,Mark,1
3642,scatter,retrieve,Opacity,0
3643,scatter,retrieve,Opacity,0
3644,scatter,filter,Bound,1
3645,scatter,filter,Bound,0
3646,scatter,range,Opacity,0
3647,scatter,range,Opacity,0
3648,scatter,trend,Bound,0
3649,scatter,trend,Bound,0
3650,scatter,compare,Color,0
3651,scatter,compare,Color,1
3652,bar,retrieve,Shade,0
3653,bar,retrieve,Shade,0
3654,bar,filter,Line,1
3655,bar,filter,Line,0
3656,bar,range,Text,0
3657,bar,range,Text,0
3658,bar,trend,Color,0
3659,bar,trend,Color,0
3660,bar,compare,Opacity,1
3661,bar,compare,Opacity,1
3662,line,retrieve,Color,0
3663,line,retrieve,Color,0
3664,line,filter,Line,1
3665,line,filter,Line,1
3666,line,range,Line,1
3667,line,range,Line,0
3668,line,trend,Bound,1
3669,line,trend,Bound,1
3670,line,compare,Opacity,1
3671,line,compare,Opacity,0
3672,scatter,retrieve,Line,1
3673,scatter,retrieve,Line,0
3674,scatter,filter,Line,1
3675,scatter,filter,Line,0
3676,scatter,range,Line,1
3677,scatter,range,Line,1
3678,scatter,trend,Bound,1
3679,scatter,trend,Bound,0
3680,scatter,compare,Color,0
3681,scatter,compare,Color,1
3682,bar,retrieve,Bound,1
3683,bar,retrieve,Bound,1
3684,bar,filter,Opacity,1
3685,bar,filter,Opacity,1
3686,bar,range,Line,1
3687,bar,range,Line,0
3688,bar,trend,Opacity,1
3689,bar,trend,Opacity,1
3690,bar,compare,Opacity,1
3691,bar,compare,Opacity,1
3692,line,retrieve,Shade,1
3693,line,retrieve,Shade,0
3694,line,filter,Line,1
3695,line,filter,Line,1
3696,line,range,Opacity,1
3697,line,range,Opacity,1
3698,line,trend,Color,1
3699,line,trend,Color,1
3700,line,compare,Color,0
3701,line,compare,Color,1
3702,scatter,retrieve,Bound,1
3703,scatter,retrieve,Bound,1
3704,scatter,filter,Opacity,0
3705,scatter,filter,Opacity,1
3706,scatter,range,Mark,1
3707,scatter,range,Mark,1
3708,scatter,trend,Mark,1
3709,scatter,trend,Mark,1
3710,scatter,compare,Opacity,1
3711,scatter,compare,Opacity,1
3712,bar,retrieve,Line,0
3713,bar,retrieve,Line,0
3714,bar,filter,Opacity,1
3715,bar,filter,Opacity,1
3716,bar,range,Mark,1
3717,bar,range,Mark,0
3718,bar,trend,Color,1
3719,bar,trend,Color,1
3720,bar,compare,Mark,0
3721,bar,compare,Mark,0
3722,line,retrieve,Opacity,1
3723,line,retrieve,Opacity,1
3724,line,filter,Color,1
3725,line,filter,Color,0
3726,line,range,Mark,1
3727,line,range,Mark,0
3728,line,trend,Mark,1
3729,line,trend,Mark,1
3730,line,compare,Text,0
3731,line,compare,Text,0
3732,scatter,retrieve,Opacity,0
3733,scatter,retrieve,Opacity,1
3734,scatter,filter,Opacity,0
3735,scatter,filter,Opacity,0
3736,scatter,range,Mark,1
3737,scatter,range,Mark,1
3738,scatter,trend,Mark,1
3739,scatter,trend,Mark,1
3740,scatter,compare,Mark,1
3741,scatter,compare,Mark,0
3742,bar,retrieve,Bound,0
3743,bar,retrieve,Bound,0
3744,bar,filter,Shade,1
3745,bar,filter,Shade,1
3746,bar,range,Line,1
3747,bar,range,Line,1
3748,bar,trend,Line,0
3749,bar,trend,Line,1
3750,bar,compare,Text,1
3751,bar,compare,Text,1
3752,line,retrieve,Opacity,0
3753,line,retrieve,Opacity,0
3754,line,filter,Shade,1
3755,line,filter,Shade,1
3756,line,range,Color,1
3757,line,range,Color,1
3758,line,trend,Opacity,1
3759,line,trend,Opacity,1
3760,line,compare,Mark,1
3761,line,compare,Mark,1
3762,scatter,retrieve,Line,1
3763,scatter,retrieve,Line,1
3764,scatter,filter,Shade,1
3765,scatter,filter,Shade,1
3766,scatter,range,Opacity,1
3767,scatter,range,Opacity,0
3768,scatter,trend,Bound,1
3769,scatter,trend,Bound,1
3770,scatter,compare,Mark,1
3771,scatter,compare,Mark,1
3772,bar,retrieve,Opacity,0
3773,bar,retrieve,Opacity,1
3774,bar,filter,Shade,1
3775,bar,filter,Shade,0
3776,bar,range,Text,0
3777,bar,range,Text,1
3778,bar,trend,Text,1
3779,bar,trend,Text,0
3780,bar,compare,Mark,1
3781,bar,compare,Mark,0
3782,line,retrieve,Line,1
3783,line,retrieve,Line,0
3784,line,filter,Opacity,1
3785,line,filter,Opacity,1
3786,line,range,Mark,1
3787,line,range,Mark,1
3788,line,trend,Shade,0
3789,line,trend,Shade,0
3790,line,compare,Text,1
3791,line,compare,Text,0
3792,scatter,retrieve,Opacity,0
3793,scatter,retrieve,Opacity,0
3794,scatter,filter,Line,1
3795,scatter,filter,Line,1
3796,scatter,range,Line,0
3797,scatter,range,Line,1
3798,scatter,trend,Bound,1
3799,scatter,trend,Bound,0
3800,scatter,compare,Color,0
3801,scatter,compare,Color,1
3802,bar,retrieve,Bound,0
3803,bar,retrieve,Bound,1
3804,bar,filter,Opacity,1
3805,bar,filter,Opacity,1
3806,bar,range,Text,0
3807,bar,range,Text,1
3808,bar,trend,Opacity,1
3809,bar,trend,Opacity,1
3810,bar,compare,Opacity,1
3811,bar,compare,Opacity,1
3812,line,retrieve,Color,0
3813,line,retrieve,Color,0
3814,line,filter,Shade,0
3815,line,filter,Shade,1
3816,line,range,Line,1
3817,line,range,Line,0
3818,line,trend,Text,1
3819,line,trend,Text,1
3820,line,compare,Mark,1
3821,line,compare,Mark,1
3822,scatter,retrieve,Color,1
3823,scatter,retrieve,Color,1
3824,scatter,filter,Color,1
3825,scatter,filter,Color,1
3826,scatter,range,Line,1
3827,scatter,range,Line,0
3828,scatter,trend,Color,1
3829,scatter,trend,Color,0
3830,scatter,compare,Mark,1
3831,scatter,compare,Mark,1
3832,bar,retrieve,Opacity,0
3833,bar,retrieve,Opacity,0
3834,bar,filter,Shade,1
3835,bar,filter,Shade,1
3836,bar,range,Mark,0
3837,bar,range,Mark,1
3838,bar,trend,Opacity,0
3839,bar,trend,Opacity,1
3840,bar,compare,Opacity,1
3841,bar,compare,Opacity,1
3842,line,retrieve,Color,1
3843,line,retrieve,Color,1
3844,line,filter,Bound,1
3845,line,filter,Bound,1
3846,line,range,Opacity,1
3847,line,range,Opacity,0
3848,line,trend,Opacity,1
3849,line,trend,Opacity,1
3850,line,compare,Opacity,0
3851,line,compare,Opacity,0
3852,scatter,retrieve,Bound,0
3853,scatter,retrieve,Bound,0
3854,scatter,filter,Bound,0
3855,scatter,filter,Bound,1
3856,scatter,range,Color,1
3857,scatter,range,Color,0
3858,scatter,trend,Mark,0
3859,scatter,trend,Mark,1
3860,scatter,compare,Opacity,0
3861,scatter,compare,Opacity,1
3862,bar,retrieve,Bound,1
3863,bar,retrieve,Bound,1
3864,bar,filter,Shade,0
3865,bar,filter,Shade,1
3866,bar,range,Line,1
3867,bar,range,Line,1
3868,bar,trend,Shade,1
3869,bar,trend,Shade,1
3870,bar,compare,Text,1
3871,bar,compare,Text,1
3872,line,retrieve,Bound,1
3873,line,retrieve,Bound,0
3874,line,filter,Bound,0
3875,line,filter,Bound,0
3876,line,range,Line,1
3877,line,range,Line,1
3878,line,trend,Mark,1
3879,line,trend,Mark,0
3880,line,compare,Opacity,1
3881,line,compare,Opacity,0
3882,scatter,retrieve,Opacity,1
3883,scatter,retrieve,Opacity,0
3884,scatter,filter,Color,0
3885,scatter,filter,Color,0
3886,scatter,range,Line,0
3887,scatter,range,Line,1
3888,scatter,trend,Mark,0
3889,scatter,trend,Mark,1
3890,scatter,compare,Mark,0
3891,scatter,compare,Mark,0
3892,bar,retrieve,Color,1
3893,bar,retrieve,Color,1
3894,bar,filter,Bound,1
3895,bar,filter,Bound,0
3896,bar,range,Opacity,1
3897,bar,range,Opacity,0
3898,bar,trend,Line,1
3899,bar,trend,Line,1
3900,bar,compare,Text,1
3901,bar,compare,Text,1
3902,line,retrieve,Bound,1
3903,line,retrieve,Bound,0
3904,line,filter,Line,1
3905,line,filter,Line,0
3906,line,range,Mark,1
3907,line,range,Mark,1
3908,line,trend,Text,1
3909,line,trend,Text,0
3910,line,compare,Color,1
3911,line,compare,Color,0
3912,scatter,retrieve,Shade,0
3913,scatter,retrieve,Shade,1
3914,scatter,filter,Color,1
3915,scatter,filter,Color,1
3916,scatter,range,Color,1
3917,scatter,range,Color,1
3918,scatter,trend,Mark,1
3919,scatter,trend,Mark,1
3920,scatter,compare,Color,1
3921,scatter,compare,Color,1
3922,bar,retrieve,Opacity,1
3923,bar,retrieve,Opacity,1
